weapon_id,offense_id,nibrs_weapon_id
12,102201219,20585180
12,102199384,20584962
12,102200515,20585662
12,102198655,20585469
12,102199597,20585025
11,102200546,20585166
12,102200568,20585669
12,102201198,20585680
12,102199730,20585058
2,102199841,20585092
3,102199940,20585109
12,102199019,20585542
12,102199737,20585064
12,102199784,20585078
3,102200209,20585583
12,102201437,20585229
12,102198878,20585003
12,102201160,20585163
9,102200666,20585695
12,102200666,20585188
12,102199029,20585546
12,102200256,20585597
12,102199911,20585104
18,102201326,20585206
12,102203516,20585421
12,102200208,20585582
10,102200287,20585106
12,102200337,20585117
12,102200812,20585739
12,102200422,20585641
12,102203467,20585408
11,102201512,20585244
3,102201795,20585283
2,102201497,20585791
18,102201659,20585261
12,102201662,20585262
12,102201717,20585841
3,102201770,20585279
12,102201990,20585309
12,102202161,20585846
12,102201822,20585284
9,102202711,20585953
12,102203137,20585957
9,102203150,20585346
12,102202861,20585985
3,102203050,20586021
9,102203091,20586030
3,102202372,20585903
12,102201920,20585906
12,102201965,20585303
5,102202158,20585844
12,102202249,20585862
12,102202259,20585865
3,102202642,20585337
12,102202118,20585830
3,102202127,20585832
12,102202176,20585849
18,102201062,20585818
3,102201725,20585845
12,102202364,20585900
12,102202530,20585927
12,102203242,20585361
12,102202825,20585975
3,102203439,20585399
3,102203170,20585964
12,102201009,20585249
9,102201869,20585897
3,102203386,20585387
12,102203441,20585400
12,102203162,20585348
12,102202772,20585970
12,102202836,20585978
19,102203275,20585366
12,102202137,20585836
18,102202689,20585950
12,102202944,20585999
12,102203462,20585406
18,102203055,20586026
10,102202149,20585840
2,102201468,20585235
10,102202574,20585321
12,102200993,20585800
12,102202452,20585304
3,102202531,20585928
3,102200898,20585230
12,102202382,20585293
12,102201940,20585909
12,102202564,20585935
12,102202726,20585959
12,102202760,20585968
2,102202322,20585888
12,102202978,20585381
12,102202196,20585853
12,102202272,20585869
9,102201657,20585260
18,102201657,20585827
12,102201780,20585864
11,102200962,20585788
2,102200962,20585787
12,102202749,20585965
12,102201601,20585817
12,102202280,20585873
9,102201871,20585898
12,102203163,20585349
12,102202849,20585980
12,102203292,20585371
3,102202605,20585941
5,102202987,20586008
12,102201577,20585810
3,102201974,20585308
12,102203239,20585360
12,102203089,20586029
12,102203095,20586032
12,102203220,20585357
12,102200992,20585799
12,102202017,20585930
12,102202933,20585375
12,102202881,20585991
18,102202992,20586009
12,102203869,20586515
12,102203914,20586529
12,102204691,20586182
18,102204937,20586234
12,102205469,20586639
12,102205571,20586663
3,102204729,20586190
12,102204266,20586073
12,102203814,20586125
18,102204472,20586502
3,102203622,20585440
12,102203649,20585446
12,102206209,20586282
3,102203788,20586113
12,102205192,20586592
12,102203806,20586121
12,102204444,20586492
3,102204941,20586235
12,102205560,20586657
12,102206354,20586307
12,102206353,20586306
12,102204066,20586564
2,102206301,20586297
9,102204884,20586228
12,102204741,20586193
12,102205568,20586660
12,102204050,20586562
18,102204050,20586563
12,102203762,20586106
2,102205498,20586276
2,102205660,20586676
12,102203994,20586547
3,102204787,20586203
2,102205592,20586291
12,102205222,20586600
12,102204475,20586503
3,102204847,20586221
12,102204077,20586566
9,102205027,20586257
12,102203792,20586116
12,102205150,20586582
12,102205021,20586255
12,102204037,20586183
12,102203998,20586548
12,102204659,20586176
9,102205346,20586244
12,102204043,20586558
12,102204503,20586135
20,102206139,20586270
12,102205115,20586572
12,102205114,20586571
2,102203568,20585429
12,102203737,20586472
18,102203737,20586474
12,102205485,20586645
12,102204528,20586143
12,102205153,20586205
18,102203653,20585447
12,102203711,20586467
10,102203711,20586466
3,102204474,20586129
2,102203756,20586477
12,102203882,20586149
12,102204628,20586168
2,102205635,20586299
11,102203558,20585428
12,102204920,20586612
12,102205693,20586680
12,102203642,20586066
3,102204845,20586219
10,102204046,20586560
3,102204280,20585451
3,102204489,20586133
12,102203744,20586475
3,102203602,20585436
12,102204546,20586148
12,102204740,20586192
12,102205188,20586590
12,102203840,20586506
12,102204563,20586522
12,102204687,20586556
10,102206233,20586288
3,90878857,18215834
12,90879697,18216773
12,90875552,18215280
12,90879089,18215878
12,90880427,18215944
3,90880426,18215943
2,90878978,18215859
3,90880375,18215936
12,90879538,18216738
12,90873424,18214099
3,90873986,18215156
12,90875381,18214341
12,90879005,18215860
12,90872925,18214150
3,91464143,18339028
12,91453615,18336347
12,90878941,18215849
20,90879079,18216739
12,90873089,18215122
3,90874309,18215158
12,90872721,18215036
12,90874181,18214220
12,90875109,18215189
3,90875108,18215187
12,90874464,18214280
12,91453719,18336376
12,91454991,18337118
3,90879147,18216638
12,90879152,18216641
12,91466490,18339362
12,91453006,18336903
12,90874111,18215127
20,90878574,18216620
9,91456105,18337576
10,91456105,18337135
12,90874287,18214242
12,92346756,18519545
12,90872998,18215104
9,90879778,18216788
3,90880372,18215934
2,90872798,18215051
9,90875127,18215192
12,90878449,18216600
12,90873416,18215028
12,90875681,18214408
12,90877955,18216591
10,91456144,18337141
12,90874317,18214250
12,90878645,18216644
12,92336432,18517145
12,92336345,18517125
2,92336348,18517126
12,91458727,18338505
4,90878844,18215830
3,90879460,18216721
12,90879502,18216731
3,90880429,18215945
12,90873998,18214248
3,90874750,18215245
12,90874772,18214352
18,90878007,18216604
3,90873876,18214219
3,90875403,18215248
12,90874393,18215175
12,90873627,18215083
12,90878568,18216619
12,90873812,18215128
3,90872605,18214073
3,90874263,18215154
9,90879441,18216715
3,90873448,18215037
12,90874288,18214243
3,90878654,18216649
12,91454664,18337059
12,91454962,18337112
3,90874591,18214311
12,90880154,18215893
12,90873594,18215071
12,90878690,18215797
3,90880451,18215950
12,90874427,18215191
12,90874592,18214312
12,90873580,18214139
12,90872714,18214107
12,90880321,18215923
12,90879955,18215960
12,91459422,18338498
12,90875637,18214400
12,90875021,18214399
3,90878890,18215838
12,91459378,18337987
12,90880376,18215935
12,90872599,18214071
3,90874656,18214324
12,90872743,18214112
9,90873920,18215146
12,90879785,18216791
3,91455544,18337117
3,90875034,18214404
12,90878584,18215767
12,90878657,18215790
12,90879031,18215865
12,91459301,18338481
9,90873689,18215103
12,90879212,18216658
12,90878422,18215733
12,90878394,18215726
12,91454184,18336942
9,91453750,18336381
12,91453750,18336384
12,91455274,18337512
12,91455093,18337572
12,91452953,18336346
3,91455648,18337137
12,91464152,18339033
12,91463807,18339584
3,93353867,18723587
12,92833566,18618986
12,94221463,18907031
12,94211836,18904942
12,94211069,18904316
3,92833917,18619060
20,93355615,18724738
12,93354208,18723646
12,93353788,18724541
2,92833477,18618964
2,94827675,19031731
12,94827478,19031674
20,97243540,19538235
2,100780657,20274253
12,100784889,20275764
12,100785776,20276769
9,100788177,20277101
11,100793803,20278683
12,100784424,20275649
20,100784763,20275726
12,100787656,20275920
12,102028807,20545492
12,102028681,20545459
12,102033368,20545901
12,91463551,18339513
9,91461206,18338195
12,92339096,18517909
12,92355612,18520887
12,91460419,18338194
12,91457629,18337812
18,92347558,18519106
12,91464642,18339146
12,91466736,18339952
3,91467542,18339984
18,92355641,18520899
20,91453856,18336410
12,92355694,18520913
18,91463997,18339623
12,91466077,18339880
12,92337473,18517607
4,92355613,18520888
12,100789555,20277254
12,91461246,18338210
12,91464730,18339174
12,92356467,18520405
3,92347630,18519118
2,92336475,18517601
12,91461048,18338784
12,91457182,18337718
12,91464617,18339141
12,91466135,18339271
12,91456166,18337594
3,91461303,18338675
12,91456398,18337667
12,92355654,18520903
12,91466016,18339863
3,91455752,18337607
12,91461171,18338186
12,91462628,18339497
18,91465037,18339245
12,91457235,18337732
18,91457640,18337814
12,91459536,18338025
12,91461133,18338644
3,91461483,18338274
3,91456663,18337263
12,91464296,18339070
12,91464342,18339084
9,91457326,18337281
12,91459022,18338564
12,91461870,18338352
3,92347607,18519113
12,91463391,18339474
12,91465182,18339673
12,91465750,18339802
12,91459578,18338033
20,91460738,18338717
12,91463263,18338449
12,91457328,18337752
12,91463119,18338409
12,91467115,18339885
12,91459000,18338559
12,91457374,18337762
9,91459990,18338145
12,91461155,18338648
9,91465862,18339826
18,91465862,18339827
12,91466039,18339871
20,91465307,18339700
20,91466484,18339358
3,91467467,18339967
12,91460177,18338595
12,91463203,18338431
18,91463408,18339479
12,91457124,18337702
12,91466501,18339907
3,91467224,18339901
12,91456726,18337278
3,91455785,18337613
9,91456415,18337219
12,91456613,18337722
12,91465932,18339293
12,91467336,18339928
20,91467203,18339899
12,91459681,18338064
12,91462329,18338830
3,91465110,18339657
12,91463295,18339459
12,91465157,18339666
2,91456302,18337185
3,91465096,18339259
12,91460072,18338166
12,91462481,18338866
12,91465829,18339816
12,91462095,18338404
12,91462076,18338399
9,91465118,18339078
12,91459757,18338075
12,91459853,18338101
9,91461665,18338312
12,91465961,18339297
12,94217245,18906506
19,94213297,18905056
12,94204759,18903207
12,93901094,18837123
12,94205050,18903298
12,94206021,18903567
12,94213303,18905060
12,94838721,19034704
12,94827156,19031345
12,94838709,19034700
3,94838717,19034057
12,94833129,19032325
20,98295380,19752328
12,98295595,19751223
2,100780819,20274288
3,100781433,20275151
11,100797715,20278314
3,102028872,20545518
2,102029651,20544997
17,102028816,20545495
12,102028824,20545500
12,92325584,18515549
12,92326441,18515184
12,92325218,18515478
12,92326716,18515243
12,92325354,18515506
12,92326199,18515534
12,92328277,18515367
12,92329549,18515914
10,92329546,18515913
12,92329628,18515926
12,92328460,18515414
9,92328237,18515355
12,92325581,18515548
20,92325331,18515500
3,92329601,18516523
12,92326511,18515203
12,92329780,18515954
3,92332490,18516194
3,92333172,18516193
12,92332729,18516805
12,92331548,18516091
12,92331826,18516137
12,92327386,18515707
3,92330981,18516679
12,92334606,18516981
12,92335235,18516380
12,92332974,18516852
12,92332781,18516810
12,92329954,18515975
3,92337576,18517630
12,92337576,18517631
3,92331007,18516682
12,92331832,18516139
12,92336494,18517157
12,92337631,18517641
12,92346907,18519126
12,92347038,18519149
18,92349163,18519226
3,92325627,18515557
12,92328687,18516462
12,92334343,18516928
12,92334668,18516427
3,92324810,18515040
12,92330238,18516557
12,92332206,18516712
12,92333384,18516234
12,92347717,18519573
3,92330030,18515991
12,92333962,18516337
18,92349290,18519256
9,92324817,18515043
12,92328655,18516456
9,92324483,18514368
9,92323704,18514980
12,92326131,18515112
12,92326972,18515291
12,92330122,18516537
12,92328957,18516505
12,92329919,18515968
12,92332269,18516726
12,92328315,18515760
3,92328371,18515390
10,92328686,18516463
18,92324693,18515019
12,92326551,18515213
12,92327980,18515815
12,92328640,18516454
12,92329539,18515912
3,92328815,18516485
3,92326877,18515275
12,92348052,18519194
12,92330395,18516580
12,92332765,18516808
12,92328972,18515894
12,92332553,18516206
3,92334473,18516961
12,92337513,18517614
12,92324479,18514979
12,92324864,18515054
12,92324365,18514954
12,92328212,18515352
12,92324882,18515059
12,92325802,18515201
12,92328927,18516500
12,92334407,18516378
12,92326969,18515289
3,92333718,18516292
18,92335214,18516947
12,92835314,18619135
12,92327950,18515813
3,92330649,18516627
12,92326251,18515137
12,92326975,18515290
18,92329319,18515876
12,92334501,18516964
20,92327061,18515312
3,92325098,18515107
12,92326968,18515288
12,92332291,18516733
12,92332020,18516168
12,92334278,18516911
12,92334508,18516966
12,92327042,18515302
18,92327042,18515303
9,92330323,18516564
9,92329835,18515960
9,92834900,18619581
20,92323481,18514331
20,92326521,18515205
3,92327767,18515777
12,92326126,18515108
12,92326351,18515559
12,92326879,18515276
12,92336732,18517204
12,92348210,18519632
12,92328505,18515799
12,92332519,18516774
12,92347884,18519160
3,92324282,18514932
12,92325433,18515520
12,92328465,18515415
12,92332399,18516756
3,92335335,18516396
20,92348464,18519684
12,92324590,18514395
3,93354232,18723654
12,93354379,18723685
12,92834856,18619572
2,92835399,18619158
12,93887312,18834607
12,94205665,18903479
3,94205779,18903508
12,94205924,18903536
12,93354315,18724653
12,94205796,18903513
12,94204907,18903255
4,93888327,18833849
3,92835331,18619573
12,94205916,18903534
12,95793771,19235177
9,94828431,19032609
12,95794487,19235760
19,100785321,20276667
12,98294862,19751171
12,98295482,19752353
19,100786037,20276836
2,100781541,20275180
12,102034864,20546233
12,102029653,20544998
12,102029857,20545066
17,102028641,20544999
12,102029753,20545030
3,92340353,18518501
18,92337030,18517261
20,92341032,18518635
18,92343773,18518756
12,92339685,18517385
18,92339576,18517366
3,92340792,18518576
12,92339830,18517408
3,92341476,18517965
12,92340169,18518479
12,92340915,18518041
9,92342131,18518657
12,92342283,18518681
12,92343407,18518126
3,92344674,18518345
3,92342625,18518734
12,92345734,18518947
12,92348926,18519776
12,92345283,18518861
3,92351474,18520456
3,92350818,18519925
3,92351851,18520540
3,92351459,18520454
3,92350112,18519812
3,92349879,18519346
3,92353687,18520710
9,92342596,18518163
12,92351106,18519392
12,92345154,18518837
12,92353236,18520616
12,92351788,18520527
12,92352458,18520058
3,92352472,18520586
12,92339185,18517772
18,92349483,18519727
3,92340298,18517947
12,92349644,18519301
12,92349897,18519350
2,92351319,18519428
12,93360669,18724441
3,92340378,18518506
12,92344171,18518246
12,92345167,18518838
6,92345429,18518886
12,92345593,18518925
12,92348622,18519713
12,92340793,18518025
3,92344969,18518960
12,92349478,18519279
12,92345036,18518402
12,92342732,18518754
3,92345641,18518935
12,92352125,18519988
12,92351956,18520020
12,92837241,18619740
12,92343576,18518719
9,92349089,18519807
12,92350526,18519423
12,92343022,18518811
3,92350036,18519377
12,92353419,18520643
18,92344262,18518262
3,92341772,18518004
12,92345736,18518948
3,92350808,18520482
18,92348620,18519712
18,92345950,18519004
12,92345950,18519003
12,92836494,18619680
11,98295607,19751224
12,92349343,18519262
20,92353135,18520589
12,92336890,18517240
12,92349321,18519708
2,92337942,18517702
9,92340646,18518550
12,92342195,18518668
12,92352780,18520121
12,92351672,18520503
18,92339812,18517405
18,92353555,18520673
12,92339134,18517291
12,92340680,18518557
2,92350756,18519915
12,92354524,18520249
12,92838559,18619876
12,92340084,18518464
12,92338250,18517293
18,92344758,18518361
3,92345737,18518379
12,92837126,18619292
3,92836850,18619753
12,92836998,18619771
3,92339886,18517421
20,92340099,18518469
12,92353647,18520698
3,92354536,18520251
12,92337050,18517266
12,92345924,18518999
3,92350452,18519869
12,92339253,18517312
3,93356172,18724855
11,93357223,18723890
12,92836244,18619645
18,92836244,18619646
20,92835618,18619200
12,92838576,18619882
18,92836295,18619654
3,92836310,18619223
9,92835866,18619246
12,92835869,18619248
18,92835869,18619247
12,92835675,18619643
3,93887558,18834670
12,93354609,18723741
12,94205795,18903512
2,94204861,18903236
3,93354495,18723707
12,92836146,18619187
12,93356022,18724824
12,100780813,20274286
12,93887642,18834689
3,93887641,18834688
19,92837810,18619420
12,94205712,18903490
12,92838568,18619879
2,98297258,19752556
12,94204937,18903262
12,94205704,18903488
12,94204822,18903223
12,94207194,18903618
19,98296258,19752441
12,100794654,20277881
12,100793709,20278659
18,102028732,20545468
12,102033145,20545430
17,102033147,20545856
3,93357506,18723950
12,92843505,18621004
12,93360441,18725272
12,92845139,18620449
18,92845139,18621143
12,92844575,18621222
12,92837893,18619433
9,92841070,18620210
10,92840737,18620128
12,92844371,18621170
18,92836017,18619265
20,92840100,18620706
12,92842148,18620229
9,93889970,18834178
12,92841135,18620718
12,92841405,18620153
3,92843680,18621039
12,92842219,18620241
12,92843814,18620380
12,92843007,18620417
12,92843478,18620993
3,92843012,18620419
12,92841045,18620202
9,92841086,18620215
12,92845578,18621550
20,92845674,18621287
12,92843124,18620900
12,92839037,18620507
3,92840123,18619991
12,92843495,18620319
12,92841270,18620136
12,92841701,18620817
12,92842076,18620894
12,92842791,18620375
9,92843980,18621086
2,92844873,18621292
12,92840178,18620555
12,92838015,18620456
9,92839036,18619974
3,92839353,18620539
12,92844121,18621111
12,92840330,18620043
9,92841271,18620137
12,92841081,18620213
12,92845606,18621277
12,92841865,18620225
12,92839599,18620606
12,92839416,18620003
20,92841703,18620818
12,92844774,18621270
12,92841664,18620811
12,92843574,18621019
12,92844783,18621551
12,93890384,18834857
9,92842938,18620404
9,93357437,18723940
12,92836035,18619269
12,93356206,18724863
3,92837998,18619945
12,92841830,18620843
9,92843195,18620922
18,92843263,18620937
19,92844429,18621184
3,92836066,18619275
12,92839364,18620543
12,92840220,18620563
12,92835966,18619258
12,92837886,18619907
3,92839446,18620562
12,92842028,18620246
3,92843912,18621074
12,92844183,18621123
3,92844208,18621130
12,92845486,18621529
12,92844621,18621235
12,92843196,18620269
12,93354951,18723825
12,93355914,18724807
12,93888877,18833961
3,92841595,18620802
12,92840465,18620071
12,92840843,18620156
12,92841629,18620807
2,92843321,18620950
12,92842050,18620885
12,92843146,18620910
12,92843885,18621072
20,92844260,18621146
12,92839203,18620502
12,92841125,18620714
3,93354750,18723779
12,92844732,18621258
9,94206083,18903586
12,93887378,18834630
3,93889536,18834085
12,93887410,18834641
12,92840329,18620041
12,92841159,18620721
18,92842161,18620231
18,92843871,18621067
12,93355785,18723811
3,93360510,18725282
3,92840204,18620559
12,92840565,18620097
12,92843682,18621040
11,92842950,18620407
12,92840808,18620763
12,92836063,18619274
12,92844939,18621304
19,93360487,18724393
12,93355886,18724800
12,93355731,18724768
20,94825934,19031286
12,93360601,18724423
18,92841536,18620795
3,92843332,18620953
3,94827141,19031585
12,92836634,18619273
12,92840761,18620746
12,92844671,18621245
2,93890738,18834921
3,93360617,18724429
18,92845775,18621592
3,94208514,18903923
2,93887380,18834632
3,94206486,18903416
3,94207408,18903651
12,93357576,18724924
18,93360447,18724382
10,93354987,18723837
12,93357495,18723947
12,92840280,18620031
12,92840948,18620181
12,92842055,18620887
12,94206532,18903425
12,94205588,18903459
12,94206150,18903332
12,94825944,19031523
20,97241469,19538020
12,98301703,19753821
2,98296232,19751266
12,98304459,19754590
12,98304455,19754588
3,100781084,20274345
12,100782307,20275308
12,100782285,20275302
12,100781051,20275235
12,100780837,20274299
12,100787330,20276892
3,102035889,20546260
3,93889722,18834119
2,93358173,18725046
20,93358766,18724233
12,93358762,18724230
12,93360168,18724322
12,93358977,18724282
12,93358941,18724272
12,93362162,18725540
12,93365063,18726801
10,93364838,18725887
12,93359063,18724299
12,93362452,18725596
12,93362643,18725622
12,93359080,18724304
18,93366113,18725943
12,93366166,18726816
3,93365940,18726030
12,93366851,18726111
20,93890159,18834805
12,93359239,18725073
12,93359409,18724167
12,93364843,18725889
12,93359945,18724334
12,93891074,18835001
3,93361751,18725541
3,93891429,18834283
12,93892861,18835163
12,93362548,18725609
12,93362780,18725652
3,93890283,18834833
12,94206904,18904519
12,93365757,18726830
12,93358403,18724143
12,93360905,18725483
20,93892936,18835180
12,93892605,18835112
12,93895986,18836644
3,93364655,18725851
12,93356968,18725019
12,93358114,18724072
12,93364716,18725864
12,93362871,18725672
18,93365348,18726752
2,94208121,18904552
12,94206901,18903788
12,93356662,18724952
12,93362216,18725549
12,93364569,18725827
12,93366528,18726031
12,100785873,20275781
20,94206936,18904526
9,94206869,18904509
12,94208990,18904714
18,94208990,18904047
12,93890662,18834905
3,93892358,18835064
12,93366924,18726125
18,93357677,18723986
12,93358227,18724101
12,93358200,18724090
18,93358755,18724226
3,93358537,18724169
12,93892967,18835188
18,93358463,18724152
3,93360218,18724335
12,93362886,18725675
12,93360864,18725475
18,93362657,18726520
12,93360858,18725472
12,93365554,18726795
2,93356845,18724027
12,93363509,18726559
12,93364409,18726665
18,93365465,18726779
3,93356675,18724955
12,93358716,18724214
12,93364392,18725791
12,93365005,18725921
12,93357841,18724018
20,93359984,18725243
3,93363586,18726572
12,93365043,18725925
12,93359175,18725063
12,93364176,18725738
12,93364414,18725796
18,93358147,18724076
3,93362518,18725604
12,93366135,18725946
18,93366813,18726100
10,93366813,18726098
12,93366815,18726101
18,93364823,18725884
12,94827288,19031625
12,94207175,18903355
12,93357945,18724037
18,93892946,18835183
12,93358321,18724128
3,93358260,18724116
12,93363414,18726540
12,93359625,18724237
10,93364360,18725782
10,93892570,18835105
12,93892571,18835106
12,94206335,18903376
12,93360381,18725262
12,93361051,18725509
9,93367273,18726946
2,94209113,18904559
12,94827553,19031700
12,95783687,19233774
3,94827597,19031713
3,94826472,19031395
2,95784688,19233758
18,102028903,20545090
12,102029017,20545557
12,94827177,19031593
12,94827594,19031712
3,98299477,19753560
3,100781891,20275267
3,100781394,20275142
3,100786555,20275909
18,100793733,20278665
12,100785274,20276656
12,100785272,20276655
12,100784646,20275691
12,100783920,20276553
12,102030091,20545132
12,93901327,18837158
18,93910283,18839051
12,93912961,18839388
12,94213227,18905034
2,93897302,18835911
12,93898688,18836795
12,93899606,18836999
12,93903225,18837355
12,93898880,18836853
12,93904313,18837562
12,93907265,18838828
3,93912733,18839332
12,93914411,18840474
12,93898896,18836859
9,93899011,18836883
12,93895541,18836546
12,93897572,18835975
12,93895119,18836463
12,93906175,18838570
3,93912599,18839304
18,93893426,18835296
3,93904047,18838541
12,93910921,18839173
12,93912658,18839316
18,93899318,18836946
12,93895017,18835444
12,93897076,18835877
10,93897076,18835878
12,93898446,18836745
12,94209417,18904627
3,93893191,18835241
12,94215474,18905298
12,94209475,18904641
18,94212373,18904993
12,93894094,18836456
12,94215511,18905308
12,94210861,18904264
2,94213139,18905011
12,94210531,18904187
18,93907210,18838814
12,93914282,18839443
12,93907442,18838867
12,93901405,18837176
12,93901387,18837172
12,94206667,18903451
12,94214831,18905701
12,93898659,18836788
2,93899310,18836942
12,93899310,18836944
12,93904223,18837549
12,93896481,18835746
12,94210835,18904260
12,93912354,18839250
12,93913083,18839410
3,94207718,18903717
12,94207609,18903693
12,94207732,18904473
12,93901756,18837256
9,94208862,18904016
12,93893348,18835275
12,94206779,18904479
12,93893440,18835299
12,93899283,18836936
12,94210729,18904243
12,94209244,18904591
12,93895094,18835660
2,93897642,18835988
3,93908885,18838129
12,93904633,18837645
18,93909018,18838148
12,100784879,20275760
12,93913848,18840567
18,93907248,18837992
12,93896246,18835690
3,93894736,18835578
12,93900116,18836104
12,93902108,18836300
20,93902118,18836302
12,93902289,18836339
9,93909111,18838166
12,93895093,18835659
2,93898352,18836718
12,93900264,18836133
12,93905522,18837829
20,93910259,18839042
12,93908453,18838034
12,93909424,18838237
12,93900204,18836121
12,94209239,18904590
12,94208809,18903999
12,94215535,18905720
3,93907149,18838800
3,95783765,19233788
12,94826823,19032463
12,94827551,19031699
20,94826866,19032471
3,97242160,19538904
2,97242248,19538923
12,94827490,19031678
20,94826939,19032484
12,94826940,19032485
3,98297116,19752517
2,98296473,19751325
2,98296469,19752515
12,98298206,19753531
12,98298286,19753543
12,100785622,20276739
12,100787661,20275922
12,100793814,20278686
12,100784105,20275576
20,100784123,20275579
2,100783518,20275435
10,100785506,20276718
3,100782860,20275513
20,102040009,20547779
2,94829988,19032751
12,94221992,18907181
3,94830248,19032798
12,94214744,18905679
12,94219409,18906779
12,94215727,18905371
20,94215937,18905832
12,94216616,18906470
9,94224164,18907236
9,94215976,18905443
12,94216016,18905451
12,94217963,18906687
12,94222097,18907851
3,94217054,18906007
12,94215633,18905338
12,94215934,18905432
12,94222018,18907189
12,94218424,18906102
12,94220565,18906387
12,94219938,18906902
12,94214778,18905692
18,94214765,18905276
2,94217434,18906557
12,94220780,18906444
12,94215073,18905376
20,94220116,18906267
5,94223336,18907878
12,94217166,18906481
12,94214563,18905642
12,94222684,18907697
5,94219805,18906877
12,94223173,18907833
12,94214090,18905226
12,94218253,18906055
9,94218581,18906152
12,94219402,18906774
9,94829828,19032023
12,94222077,18907215
9,94212631,18904450
12,94218963,18906235
19,94218963,18906236
3,94210031,18904777
12,94218183,18906033
12,97242038,19538146
12,94222293,18907577
12,94218457,18906659
12,94221962,18907172
12,94217389,18906545
12,94221649,18907080
12,94219598,18906825
12,94221170,18907516
12,94213681,18905148
12,94215345,18905678
12,94216252,18905813
9,94220016,18906932
12,94215960,18905440
2,94216562,18905884
2,94216080,18906461
12,94222516,18907646
12,94215683,18905361
12,94217207,18906491
12,94214299,18905189
12,94222292,18907576
3,94217528,18906576
12,94219546,18906814
18,94221531,18907048
12,94221900,18907153
2,94212843,18905496
12,94215159,18905242
3,94221913,18907160
12,94213527,18905110
12,94217630,18906603
12,94217969,18906689
9,94219196,18906737
18,94224214,18907250
12,94221781,18907122
12,94221930,18907164
12,94223256,18907857
12,94224123,18907224
10,94224463,18907316
12,94218936,18906232
12,94220617,18906402
12,94218452,18906114
12,94220405,18906340
12,94221847,18907139
12,94215100,18905381
12,94224427,18907307
12,94220045,18906939
12,94217190,18906487
12,94216969,18905980
12,94220546,18906380
12,94213346,18905072
9,94832149,19032977
3,95785317,19233154
12,94827086,19032524
3,94829475,19031937
9,94837782,19034520
18,94831212,19032784
12,94829980,19032064
12,94830598,19032870
12,94831858,19032261
2,95785558,19233221
12,95785378,19233169
12,94829762,19032006
12,94838463,19034004
12,94829332,19031893
12,94830959,19032933
12,94831067,19032956
18,94831067,19032957
3,94828007,19031817
12,95785569,19233226
3,95786159,19233175
10,94830369,19032829
12,94830369,19032155
12,94828578,19032648
2,95786127,19233878
12,97242921,19539055
18,97242702,19539014
12,95784942,19233047
12,97242816,19538175
9,94831611,19032218
12,94839737,19034748
9,94830777,19032901
20,94832036,19032297
12,94831136,19032102
12,94827945,19031802
12,94831307,19032144
12,94831656,19032228
12,94838024,19034573
3,100783270,20275369
20,100800098,20279669
3,102030252,20545178
3,102030250,20545601
12,102033006,20546026
18,102031439,20545680
12,94838349,19033984
12,94841125,19034840
3,94841870,19034997
12,94842647,19035120
12,94835918,19033691
12,98296941,19753461
12,98297643,19752679
2,94834561,19033266
18,94835876,19033687
12,94836072,19033725
12,94839932,19034799
12,98300308,19753077
12,94837482,19033451
20,95791641,19234934
2,94836018,19033713
12,94836136,19033738
12,94838874,19034085
12,94840318,19034181
12,94832881,19033137
12,94832961,19033470
12,95786554,19233950
3,94835897,19033689
20,95785122,19233096
12,95791457,19234897
12,95791535,19234424
12,94840103,19034838
12,94838288,19033969
3,94837957,19034564
12,94838809,19034729
12,94841914,19034361
12,94839310,19034657
12,94835755,19033658
12,94842525,19034430
12,95791409,19234880
12,94834446,19033246
2,94832243,19032998
20,94837263,19033410
10,94838763,19034063
9,94839190,19033976
12,94840965,19034960
9,94834745,19033306
12,94838508,19034017
9,94840647,19034252
12,94838388,19033990
12,94838450,19034002
18,98296854,19751440
12,94833248,19032345
18,94838117,19033927
12,94834640,19033625
12,94835626,19033634
20,94838405,19033994
12,94843307,19035114
12,95786041,19233344
12,94834099,19033534
12,95785155,19233104
12,95785897,19233306
12,95791594,19234923
12,94835074,19033374
12,94843296,19035107
12,94843320,19035119
3,95785716,19233262
20,95786407,19233930
12,94835425,19033599
20,94840317,19034180
9,95785188,19233113
12,95785652,19233247
12,95785582,19233228
12,94837269,19033413
12,94838379,19033989
12,94839278,19034653
12,94835293,19033575
12,94832428,19033045
12,94835447,19033603
12,94833031,19033175
18,94835285,19033239
12,94840358,19034188
12,94841726,19034968
12,94841854,19034992
12,94843276,19035454
12,94836389,19033783
9,94836903,19033878
12,94838468,19034006
18,94835992,19033705
12,94834763,19033310
12,94833979,19033502
3,94832512,19033065
12,94839502,19034702
3,94839369,19034667
18,94839697,19034745
12,94840415,19034842
12,94842170,19035003
12,94833873,19033171
12,94833721,19032448
12,94842560,19034435
12,97245248,19538357
20,97244007,19538307
18,97244302,19539121
12,97244272,19539118
12,98303028,19754490
12,98300605,19753134
12,98297496,19751383
18,98297764,19752710
12,100787143,20275815
10,100786201,20275819
20,100797687,20278309
3,100785199,20276632
12,100785510,20276721
18,102030511,20545238
12,102031936,20545798
12,102031245,20545621
3,102033475,20546538
3,102030309,20545633
12,95795730,19235422
11,100794667,20277882
3,95790102,19234806
12,98300953,19753780
10,100783608,20276465
12,100783609,20276466
18,95793907,19235216
3,95795578,19235381
12,95795264,19235717
12,95793783,19235179
